,fc,fl
166,0.23,0.12
167,0.23,0.12
168,0.23,0.12
169,0.23,0.12
170,0.23,0.12
171,0.23,0.12
172,0.23,0.12
173,0.23,0.12
174,0.23,0.12
175,0.23,0.12
176,0.23,0.12
177,0.23,0.13
178,0.23,0.12
179,0.23,0.12
180,0.23,0.12
181,0.23,0.12
182,0.23,0.12
183,0.23,0.12
184,0.23,0.12
185,0.23,0.12
186,0.23,0.12
187,0.22,0.12
188,0.22,0.12
189,0.22,0.12
190,0.22,0.12
191,0.22,0.11
192,0.21,0.11
193,0.21,0.11
194,0.21,0.11
195,0.21,0.11
196,0.21,0.11
197,0.21,0.11
198,0.21,0.11
199,0.21,0.11
200,0.21,0.12
201,0.21,0.12
202,0.21,0.11
203,0.21,0.11
204,0.21,0.11
205,0.21,0.11
206,0.2,0.12
207,0.2,0.12
208,0.2,0.12
209,0.2,0.12
210,0.2,0.12
211,0.2,0.12
212,0.2,0.12
213,0.2,0.12
214,0.2,0.12
215,0.2,0.12
216,0.2,0.12
217,0.2,0.12
218,0.2,0.12
219,0.2,0.12
220,0.2,0.12
221,0.2,0.12
222,0.21,0.12
223,0.21,0.12
224,0.21,0.12
225,0.21,0.12
226,0.21,0.13
227,0.21,0.13
228,0.21,0.13
229,0.21,0.13
230,0.21,0.13
231,0.21,0.13
232,0.21,0.13
233,0.21,0.13
234,0.21,0.13
235,0.21,0.13
236,0.21,0.13
237,0.21,0.13
238,0.21,0.13
239,0.21,0.13
240,0.21,0.13
241,0.21,0.13
242,0.22,0.13
243,0.22,0.13
244,0.22,0.13
245,0.22,0.13
246,0.23,0.12
247,0.23,0.12
248,0.23,0.12
249,0.23,0.12
250,0.23,0.12
251,0.23,0.12
252,0.23,0.12
253,0.23,0.12
254,0.22,0.12
255,0.22,0.12
256,0.22,0.12
257,0.22,0.12
258,0.22,0.12
259,0.22,0.12
260,0.22,0.12
261,0.22,0.12
262,0.22,0.12
263,0.22,0.12
264,0.22,0.12
265,0.22,0.12
266,0.22,0.12
267,0.22,0.12
268,0.22,0.12
269,0.22,0.12
270,0.22,0.12
271,0.22,0.12
272,0.22,0.12
273,0.22,0.12
274,0.22,0.12
275,0.22,0.12
276,0.22,0.12
277,0.22,0.12
278,0.22,0.12
279,0.22,0.12
280,0.22,0.13
281,0.23,0.12
282,0.23,0.12
283,0.23,0.12
284,0.23,0.12
285,0.23,0.12
286,0.23,0.12
287,0.24,0.12
288,0.23,0.12
289,0.23,0.12
290,0.23,0.12
291,0.23,0.12
292,0.23,0.12
293,0.23,0.12
294,0.23,0.12
295,0.23,0.12
296,0.23,0.12
297,0.22,0.12
298,0.22,0.11
299,0.22,0.11
300,0.21,0.11
301,0.21,0.11
302,0.21,0.12
303,0.21,0.12
304,0.21,0.12
305,0.21,0.12
306,0.21,0.12
307,0.21,0.12
308,0.21,0.12
309,0.21,0.11
310,0.21,0.11
311,0.2,0.11
312,0.2,0.11
313,0.2,0.11
314,0.2,0.11
315,0.2,0.11
316,0.2,0.11
317,0.2,0.11
318,0.2,0.11
319,0.2,0.11
320,0.2,0.11
321,0.2,0.11
322,0.2,0.11
323,0.2,0.11
324,0.2,0.11
325,0.2,0.11
326,0.2,0.11
327,0.2,0.11
328,0.2,0.11
329,0.2,0.11
330,0.19,0.11
331,0.19,0.11
332,0.19,0.11
333,0.19,0.11
334,0.19,0.11
335,0.19,0.11
336,0.19,0.1
337,0.19,0.1
338,0.19,0.1
339,0.19,0.1
340,0.19,0.1
341,0.19,0.1
342,0.19,0.1
343,0.19,0.1
344,0.19,0.1
345,0.19,0.1
346,0.19,0.1
347,0.19,0.1
348,0.19,0.1
349,0.19,0.1
350,0.19,0.11
351,0.19,0.11
352,0.19,0.11
353,0.19,0.11
354,0.19,0.11
355,0.19,0.1
356,0.19,0.1
357,0.19,0.1
358,0.19,0.1
359,0.18,0.1
360,0.17,0.1
361,0.17,0.1
362,0.17,0.1
363,0.17,0.1
364,0.17,0.1
365,0.17,0.1
366,0.17,0.1
367,0.17,0.1
368,0.17,0.1
369,0.17,0.1
370,0.17,0.1
371,0.16,0.1
372,0.16,0.1
373,0.16,0.1
374,0.16,0.1
375,0.16,0.1
376,0.16,0.1
377,0.16,0.1
378,0.16,0.1
379,0.16,0.1
380,0.16,0.1
381,0.16,0.1
382,0.16,0.1
383,0.16,0.1
384,0.16,0.1
385,0.16,0.1
386,0.17,0.1
387,0.17,0.1
388,0.17,0.1
389,0.17,0.1
390,0.17,0.1
391,0.17,0.1
392,0.17,0.1
393,0.17,0.1
394,0.17,0.1
395,0.17,0.1
396,0.17,0.1
397,0.17,0.09
398,0.17,0.09
399,0.17,0.09
400,0.17,0.09
401,0.17,0.09
402,0.17,0.09
403,0.16,0.09
404,0.16,0.08
405,0.16,0.08
406,0.16,0.08
407,0.16,0.08
408,0.16,0.08
409,0.16,0.08
410,0.16,0.08
411,0.16,0.07
412,0.16,0.07
413,0.16,0.07
414,0.16,0.07
415,0.16,0.07
416,0.16,0.07
417,0.16,0.07
418,0.16,0.07
419,0.16,0.07
420,0.16,0.07
421,0.16,0.07
422,0.16,0.07
423,0.16,0.07
424,0.16,0.07
425,0.16,0.07
426,0.16,0.07
427,0.16,0.07
428,0.16,0.07
429,0.16,0.07
430,0.16,0.07
431,0.15,0.07
432,0.15,0.06
433,0.15,0.06
434,0.15,0.06
435,0.15,0.06
436,0.15,0.06
437,0.14,0.06
438,0.14,0.06
439,0.14,0.06
440,0.14,0.06
441,0.14,0.05
442,0.13,0.05
443,0.13,0.05
444,0.13,0.05
445,0.13,0.05
446,0.13,0.05
447,0.12,0.05
448,0.12,0.05
449,0.12,0.05
450,0.12,0.05
451,0.12,0.05
452,0.12,0.05
453,0.12,0.05
454,0.12,0.05
455,0.12,0.04
456,0.12,0.04
457,0.12,0.04
458,0.12,0.04
459,0.12,0.04
460,0.12,0.04
461,0.12,0.04
462,0.12,0.04
463,0.12,0.04
464,0.12,0.04
465,0.12,0.04
466,0.12,0.04
467,0.12,0.04
468,0.12,0.04
469,0.12,0.04
470,0.12,0.04
471,0.12,0.04
472,0.12,0.04
473,0.12,0.04
474,0.12,0.04
475,0.12,0.04
476,0.12,0.04
477,0.12,0.04
478,0.12,0.04
479,0.12,0.04
480,0.12,0.04
481,0.12,0.04
482,0.12,0.04
483,0.12,0.04
484,0.12,0.04
485,0.11,0.04
486,0.1,0.04
487,0.1,0.04
488,0.1,0.04
489,0.1,0.04
490,0.1,0.04
491,0.1,0.04
492,0.1,0.04
493,0.1,0.04
494,0.1,0.04
495,0.1,0.04
496,0.1,0.04
497,0.1,0.04
498,0.1,0.04
499,0.1,0.04
500,0.1,0.04
501,0.1,0.04
502,0.1,0.04
503,0.1,0.04
504,0.1,0.04
505,0.1,0.04
506,0.1,0.04
507,0.1,0.04
508,0.1,0.04
509,0.1,0.04
510,0.1,0.04
511,0.1,0.04
512,0.1,0.04
513,0.1,0.04
514,0.11,0.04
515,0.11,0.04
516,0.1,0.04
517,0.1,0.04
518,0.1,0.04
519,0.1,0.04
520,0.1,0.04
521,0.1,0.04
522,0.1,0.04
523,0.1,0.04
524,0.1,0.04
525,0.1,0.04
526,0.1,0.04
527,0.1,0.04
528,0.1,0.04
529,0.1,0.04
530,0.1,0.04
531,0.1,0.04
532,0.1,0.04
533,0.1,0.04
534,0.1,0.04
535,0.1,0.04
536,0.1,0.04
537,0.1,0.04
538,0.1,0.04
539,0.1,0.04
540,0.1,0.04
541,0.1,0.04
542,0.1,0.04
543,0.1,0.03
544,0.1,0.03
545,0.1,0.03
546,0.1,0.03
547,0.1,0.03
548,0.1,0.03
549,0.1,0.03
550,0.1,0.03
551,0.1,0.03
552,0.1,0.03
553,0.1,0.03
554,0.1,0.03
555,0.1,0.03
556,0.1,0.03
557,0.1,0.03
558,0.1,0.03
559,0.1,0.03
560,0.1,0.03
561,0.1,0.03
562,0.1,0.03
563,0.1,0.03
564,0.1,0.03
565,0.1,0.03
566,0.1,0.03
567,0.1,0.03
568,0.1,0.03
569,0.1,0.03
570,0.1,0.03
571,0.1,0.03
572,0.1,0.03
573,0.1,0.03
574,0.1,0.03
575,0.1,0.03
576,0.1,0.03
577,0.1,0.03
578,0.1,0.03
579,0.1,0.03
580,0.1,0.03
581,0.1,0.03
582,0.1,0.03
583,0.1,0.03
584,0.1,0.03
585,0.1,0.03
586,0.1,0.03
587,0.1,0.03
588,0.1,0.03
589,0.1,0.03
590,0.1,0.03
591,0.1,0.03
592,0.1,0.03
593,0.1,0.03
594,0.1,0.03
595,0.1,0.03
596,0.1,0.03
597,0.1,0.03
598,0.1,0.03
599,0.1,0.02
600,0.1,0.02
601,0.1,0.02
602,0.1,0.02
603,0.1,0.02
604,0.1,0.02
605,0.1,0.02
606,0.1,0.02
607,0.1,0.02
608,0.1,0.02
609,0.1,0.02
610,0.1,0.02
611,0.1,0.02
612,0.1,0.02
613,0.1,0.02
614,0.1,0.02
615,0.1,0.02
616,0.1,0.02
617,0.1,0.02
618,0.1,0.02
619,0.1,0.02
620,0.1,0.02
621,0.1,0.02
622,0.1,0.02
623,0.1,0.02
624,0.1,0.02
625,0.1,0.02
626,0.1,0.02
627,0.1,0.02
628,0.1,0.02
629,0.1,0.02
630,0.1,0.02
631,0.1,0.02
632,0.1,0.02
633,0.1,0.02
634,0.1,0.02
635,0.1,0.02
636,0.1,0.02
637,0.09,0.02
638,0.08,0.02
639,0.08,0.02
640,0.08,0.02
641,0.08,0.02
642,0.08,0.02
643,0.08,0.02
644,0.08,0.02
645,0.08,0.02
646,0.08,0.02
647,0.08,0.02
648,0.08,0.02
649,0.08,0.02
650,0.08,0.02
651,0.08,0.02
652,0.08,0.02
653,0.08,0.02
654,0.08,0.02
655,0.08,0.02
656,0.08,0.02
657,0.08,0.02
658,0.08,0.02
659,0.07,0.02
660,0.07,0.02
661,0.07,0.02
662,0.06,0.02
663,0.06,0.02
664,0.06,0.02
665,0.06,0.02
666,0.06,0.02
667,0.06,0.02
668,0.06,0.02
669,0.06,0.02
670,0.06,0.02
671,0.06,0.02
672,0.06,0.02
673,0.06,0.02
674,0.06,0.02
675,0.06,0.02
676,0.06,0.02
677,0.06,0.02
678,0.06,0.02
679,0.06,0.02
680,0.06,0.02
681,0.06,0.02
682,0.06,0.02
683,0.06,0.02
684,0.06,0.02
685,0.06,0.02
686,0.06,0.02
687,0.06,0.02
688,0.06,0.02
689,0.06,0.02
690,0.06,0.02
691,0.06,0.02
692,0.06,0.02
693,0.06,0.02
694,0.06,0.02
695,0.06,0.02
696,0.05,0.02
697,0.05,0.02
698,0.05,0.02
699,0.05,0.02
700,0.05,0.02
701,0.05,0.02
702,0.05,0.01
703,0.05,0.01
704,0.05,0.01
705,0.05,0.01
706,0.04,0.01
707,0.04,0.01
708,0.04,0.01
709,0.04,0.01
710,0.04,0.01
711,0.04,0.01
712,0.04,0.01
713,0.04,0.01
714,0.04,0.01
715,0.04,0.01
716,0.04,0.01
717,0.04,0.01
718,0.04,0.01
719,0.04,0.01
720,0.04,0.01
721,0.04,0.01
722,0.04,0.01
723,0.04,0.01
724,0.04,0.01
725,0.04,0.01
726,0.04,0.01
727,0.04,0.01
728,0.04,0.01
729,0.04,0.01
730,0.04,0.01
731,0.04,0.01
732,0.04,0.01
733,0.04,0.01
734,0.04,0.01
735,0.04,0.01
736,0.04,0.01
737,0.04,0.01
738,0.04,0.01
739,0.04,0.01
740,0.04,0.01
741,0.04,0.01
742,0.04,0.01
743,0.04,0.01
744,0.04,0.01
745,0.04,0.01
746,0.04,0.01
747,0.04,0.01
748,0.04,0.01
749,0.04,0.01
750,0.04,0.01
751,0.04,0.01
752,0.04,0.01
753,0.04,0.01
754,0.04,0.01
755,0.04,0.01
756,0.04,0.01
757,0.04,0.01
758,0.04,0.01
759,0.04,0.01
760,0.04,0.01
761,0.04,0.01
762,0.04,0.01
763,0.04,0.01
764,0.04,0.01
765,0.04,0.01
766,0.04,0.01
767,0.04,0.01
768,0.04,0.01
769,0.04,0.01
770,0.04,0.01
771,0.04,0.01
772,0.04,0.01
773,0.04,0.01
774,0.04,0.01
775,0.04,0.01
776,0.04,0.01
777,0.03,0.01
778,0.03,0.01
779,0.03,0.01
780,0.03,0.01
781,0.03,0.01
782,0.02,0.01
783,0.02,0.01
784,0.02,0.01
785,0.02,0.01
786,0.02,0.01
787,0.02,0.01
788,0.02,0.01
789,0.02,0.01
790,0.02,0.01
791,0.02,0.01
792,0.02,0.01
793,0.02,0.01
794,0.02,0.01
795,0.02,0.01
796,0.02,0.01
797,0.02,0.01
798,0.02,0.01
799,0.02,0.01
800,0.02,0.01
801,0.02,0.01
802,0.02,0.01
803,0.02,0.01
804,0.02,0.01
805,0.02,0.01
806,0.02,0.01
807,0.02,0.01
808,0.02,0.01
809,0.02,0.01
810,0.02,0.01
811,0.02,0.01
812,0.02,0.01
813,0.02,0.01
814,0.02,0.01
815,0.02,0.01
816,0.02,0.01
817,0.01,0.01
818,0.01,0.01
819,0.01,0.01
820,0.01,0.01
821,0.01,0.01
822,0.01,0.01
823,0.01,0.01
824,0.01,0.01
825,0.01,0.01
826,0.01,0.01
827,0.01,0.01
828,0.01,0.01
829,0.01,0.01
830,0.01,0.01
831,0.01,0.01
832,0.01,0.01
833,0.01,0.01
834,0.01,0.01
835,0.01,0.01
836,0.01,0.01
837,0.01,0.01
838,0.01,0.01
839,0.01,0.01
840,0.01,0.01
841,0.01,0.01
842,0.01,0.01
843,0.01,0.01
844,0.01,0.01
845,0.01,0.01
846,0.01,0.01
847,0.01,0.01
848,0.01,0.01
849,0.01,0.01
850,0.01,0.01
851,0.01,0.01
852,0.01,0.01
853,0.01,0.01
854,0.01,0.01
855,0.01,0.01
856,0.0,0.01
857,0.0,0.01
858,0.0,0.01
859,0.0,0.01
860,0.0,0.01
861,0.0,0.01
862,0.0,0.01
863,0.0,0.01
864,0.0,0.01
865,0.0,0.01
866,0.0,0.01
867,0.0,0.01
868,0.0,0.01
869,0.0,0.01
870,0.0,0.01
871,0.0,0.01
872,0.0,0.01
873,0.0,0.01
874,0.0,0.01
875,0.0,0.01
876,0.0,0.01
877,0.0,0.02
878,0.0,0.02
879,0.0,0.02
880,0.0,0.02
881,0.0,0.02
882,0.0,0.02
883,0.0,0.02
884,0.0,0.02
885,0.0,0.02
886,0.0,0.02
887,0.0,0.02
888,0.0,0.02
889,0.0,0.02
890,0.0,0.02
891,0.0,0.02
892,0.0,0.02
893,0.0,0.02
894,0.0,0.02
895,0.0,0.02
896,0.0,0.02
897,0.0,0.02
898,0.0,0.02
899,0.0,0.02
900,0.0,0.02
901,0.0,0.02
902,0.0,0.02
903,0.0,0.02
904,0.0,0.02
905,0.0,0.02
906,0.0,0.02
907,0.0,0.02
908,0.0,0.02
909,0.0,0.02
910,0.0,0.02
911,0.0,0.02
912,0.0,0.02
913,0.0,0.02
914,0.0,0.02
915,0.0,0.02
916,0.0,0.02
917,0.0,0.02
918,0.0,0.02
919,0.0,0.02
920,0.0,0.02
921,0.0,0.02
922,0.0,0.02
923,0.0,0.02
924,0.0,0.02
925,0.0,0.02
926,0.0,0.02
927,0.0,0.02
928,0.0,0.02
929,0.0,0.02
930,0.0,0.02
931,0.0,0.02
932,0.0,0.02
933,0.0,0.02
934,0.0,0.02
935,0.0,0.02
936,0.0,0.02
937,0.0,0.02
938,0.0,0.02
939,0.0,0.02
940,0.0,0.02
941,0.0,0.02
942,0.0,0.02
943,0.0,0.02
944,0.0,0.02
945,0.0,0.02
946,0.0,0.02
947,0.0,0.02
948,0.0,0.02
949,0.0,0.02
950,0.0,0.02
951,0.0,0.02
952,0.0,0.02
953,0.0,0.02
954,0.0,0.02
955,0.0,0.02
956,0.0,0.02
957,0.0,0.02
958,0.0,0.02
959,0.0,0.02
960,0.0,0.02
961,0.0,0.02
962,0.0,0.02
963,0.0,0.02
964,0.0,0.02
965,0.0,0.02
966,0.0,0.02
967,0.0,0.02
968,0.0,0.02
969,0.0,0.02
970,0.0,0.02
971,0.0,0.02
972,0.0,0.02
973,0.0,0.02
974,0.0,0.02
975,0.0,0.02
976,0.0,0.02
977,0.0,0.02
978,0.0,0.02
979,0.0,0.02
980,0.0,0.02
981,0.0,0.02
982,0.0,0.02
983,0.0,0.02
984,0.0,0.02
985,0.0,0.02
986,0.0,0.02
987,0.0,0.02
988,0.0,0.02
989,0.0,0.02
990,0.0,0.02
991,0.0,0.02
992,0.0,0.02
993,0.0,0.02
994,0.0,0.02
995,0.0,0.02
996,0.0,0.02
997,0.0,0.02
998,0.0,0.02
999,0.0,0.02
1000,0.0,0.02
1001,0.0,0.02
1002,0.0,0.02
1003,0.0,0.02
1004,0.0,0.02
1005,0.0,0.02
1006,0.0,0.02
1007,0.0,0.02
1008,0.0,0.02
1009,0.0,0.02
1010,0.0,0.02
1011,0.0,0.02
1012,0.0,0.02
1013,0.0,0.02
1014,0.0,0.02
1015,0.0,0.02
1016,0.0,0.02
1017,0.0,0.02
1018,0.0,0.02
1019,0.0,0.02
1020,0.0,0.02
1021,0.0,0.02
1022,0.0,0.02
1023,0.0,0.02
1024,0.0,0.02
1025,0.0,0.02
1026,0.0,0.02
1027,0.0,0.02
1028,0.0,0.02
1029,0.0,0.02
1030,0.0,0.02
1031,0.0,0.02
1032,0.0,0.02
1033,0.0,0.02
1034,0.0,0.02
1035,0.0,0.02
1036,0.0,0.02
1037,0.0,0.03
1038,0.0,0.03
1039,0.0,0.03
1040,0.0,0.03
1041,0.0,0.03
1042,0.0,0.03
1043,0.0,0.03
1044,0.0,0.03
1045,0.0,0.03
1046,0.0,0.03
1047,0.0,0.03
1048,0.0,0.03
1049,0.0,0.03
1050,0.0,0.03
1051,0.0,0.03
1052,0.0,0.03
1053,0.0,0.03
1054,0.0,0.03
1055,0.0,0.03
1056,0.0,0.03
1057,0.0,0.03
1058,0.0,0.03
1059,0.0,0.03
1060,0.0,0.03
1061,0.0,0.03
1062,0.0,0.03
1063,0.0,0.03
1064,0.0,0.03
1065,0.0,0.03
1066,0.0,0.03
1067,0.0,0.03
1068,0.0,0.03
1069,0.0,0.03
1070,0.0,0.03
1071,0.0,0.03
1072,0.0,0.03
1073,0.0,0.03
1074,0.0,0.03
1075,0.0,0.03
1076,0.0,0.03
1077,0.0,0.03
1078,0.0,0.03
1079,0.0,0.03
1080,0.0,0.03
1081,0.0,0.03
1082,0.0,0.03
1083,0.0,0.03
1084,0.0,0.03
1085,0.0,0.03
1086,0.0,0.03
1087,0.0,0.03
1088,0.0,0.03
1089,0.0,0.03
1090,0.0,0.03
1091,0.0,0.03
1092,0.0,0.03
1093,0.0,0.03
1094,0.0,0.03
1095,0.0,0.03
1096,0.0,0.03
1097,0.0,0.03
1098,0.0,0.03
1099,0.0,0.03
1100,0.0,0.03
1101,0.0,0.02
1102,0.0,0.02
1103,0.0,0.02
1104,0.0,0.02
1105,0.0,0.02
1106,0.0,0.02
1107,0.0,0.02
1108,0.0,0.02
1109,0.0,0.02
1110,0.0,0.02
1111,0.0,0.02
1112,0.0,0.02
1113,0.0,0.02
1114,0.0,0.02
1115,0.0,0.02
1116,0.0,0.02
1117,0.0,0.02
1118,0.0,0.02
1119,0.0,0.02
1120,0.0,0.02
1121,0.0,0.02
1122,0.0,0.02
1123,0.0,0.02
1124,0.0,0.02
1125,0.0,0.02
1126,0.0,0.02
1127,0.0,0.02
1128,0.0,0.02
1129,0.0,0.02
1130,0.0,0.02
1131,0.0,0.02
1132,0.0,0.02
1133,0.0,0.02
1134,0.0,0.02
1135,0.0,0.02
1136,0.0,0.02
1137,0.0,0.02
1138,0.0,0.02
1139,0.0,0.02
1140,0.0,0.02
1141,0.0,0.02
1142,0.0,0.02
1143,0.0,0.02
1144,0.0,0.02
1145,0.0,0.02
1146,0.0,0.02
1147,0.0,0.02
1148,0.0,0.02
1149,0.0,0.02
1150,0.0,0.02
1151,0.0,0.02
1152,0.0,0.02
1153,0.0,0.02
1154,0.0,0.02
1155,0.0,0.03
1156,0.0,0.03
1157,0.0,0.03
1158,0.0,0.03
1159,0.0,0.03
1160,0.0,0.03
1161,0.0,0.03
1162,0.0,0.03
1163,0.0,0.03
1164,0.0,0.03
1165,0.0,0.03
1166,0.0,0.03
1167,0.0,0.03
1168,0.0,0.03
1169,0.0,0.03
1170,0.0,0.03
1171,0.0,0.03
1172,0.0,0.03
1173,0.0,0.03
1174,0.0,0.03
1175,0.0,0.03
1176,0.0,0.03
1177,0.0,0.03
1178,0.0,0.03
1179,0.0,0.03
1180,0.0,0.03
1181,0.0,0.03
1182,0.0,0.03
1183,0.0,0.03
1184,0.0,0.03
1185,0.0,0.03
1186,0.0,0.03
1187,0.0,0.03
1188,0.0,0.03
1189,0.0,0.03
1190,0.0,0.03
1191,0.0,0.03
1192,0.0,0.03
1193,0.0,0.03
1194,0.0,0.03
1195,0.0,0.03
1196,0.0,0.03
1197,0.0,0.03
1198,0.0,0.03
1199,0.0,0.03
1200,0.0,0.03
1201,0.0,0.03
1202,0.0,0.03
1203,0.0,0.03
1204,0.0,0.03
1205,0.0,0.03
1206,0.0,0.03
1207,0.0,0.03
1208,0.0,0.03
1209,0.0,0.03
1210,0.0,0.03
1211,0.0,0.03
1212,0.0,0.03
1213,0.0,0.03
1214,0.0,0.03
1215,0.0,0.03
1216,0.0,0.03
1217,0.0,0.03
1218,0.0,0.03
1219,0.0,0.03
1220,0.0,0.03
1221,0.0,0.03
1222,0.0,0.03
1223,0.0,0.03
1224,0.0,0.03
1225,0.0,0.03
1226,0.0,0.03
1227,0.0,0.03
1228,0.0,0.03
1229,0.0,0.03
1230,0.0,0.03
1231,0.0,0.03
1232,0.0,0.03
1233,0.0,0.03
1234,0.0,0.03
1235,0.0,0.03
1236,0.0,0.03
1237,0.0,0.03
1238,0.0,0.03
1239,0.0,0.03
1240,0.0,0.03
1241,0.0,0.03
1242,0.0,0.03
1243,0.0,0.03
1244,0.0,0.03
1245,0.0,0.03
1246,0.0,0.03
1247,0.0,0.03
1248,0.0,0.03
1249,0.0,0.03
1250,0.0,0.03
1251,0.0,0.03
1252,0.0,0.03
1253,0.0,0.03
1254,0.0,0.03
1255,0.0,0.03
1256,0.0,0.03
1257,0.0,0.03
1258,0.0,0.03
1259,0.0,0.03
1260,0.0,0.03
1261,0.0,0.03
1262,0.0,0.03
1263,0.0,0.03
1264,0.0,0.03
1265,0.0,0.02
1266,0.0,0.02
1267,0.0,0.02
1268,0.0,0.02
1269,0.0,0.02
1270,0.0,0.02
1271,0.0,0.02
1272,0.0,0.02
1273,0.0,0.02
1274,0.0,0.02
1275,0.0,0.02
1276,0.0,0.02
1277,0.0,0.02
1278,0.0,0.02
1279,0.0,0.02
1280,0.0,0.02
1281,0.0,0.02
1282,0.0,0.02
1283,0.0,0.02
1284,0.0,0.02
1285,0.0,0.02
1286,0.0,0.02
1287,0.0,0.02
1288,0.0,0.02
1289,0.0,0.02
1290,0.0,0.02
1291,0.0,0.02
1292,0.0,0.02
1293,0.0,0.02
1294,0.0,0.02
1295,0.0,0.02
1296,0.0,0.02
1297,0.0,0.02
1298,0.0,0.02
1299,0.0,0.02
1300,0.0,0.02
1301,0.0,0.02
1302,0.0,0.02
1303,0.0,0.02
1304,0.0,0.02
1305,0.0,0.02
1306,0.0,0.02
1307,0.0,0.02
1308,0.0,0.02
1309,0.0,0.02
1310,0.0,0.02
1311,0.0,0.02
1312,0.0,0.02
1313,0.0,0.02
1314,0.0,0.02
1315,0.0,0.02
1316,0.0,0.02
1317,0.0,0.02
1318,0.0,0.03
1319,0.0,0.03
1320,0.0,0.03
1321,0.0,0.03
1322,0.0,0.03
1323,0.0,0.03
1324,0.0,0.03
1325,0.0,0.03
1326,0.0,0.03
1327,0.0,0.03
1328,0.0,0.03
1329,0.0,0.03
1330,0.0,0.04
1331,0.0,0.04
1332,0.0,0.04
1333,0.0,0.04
1334,0.0,0.04
1335,0.0,0.04
1336,0.0,0.04
1337,0.0,0.04
1338,0.0,0.04
1339,0.0,0.04
1340,0.0,0.04
1341,0.0,0.04
1342,0.0,0.04
1343,0.0,0.04
1344,0.0,0.04
1345,0.0,0.04
1346,0.0,0.04
1347,0.0,0.04
1348,0.0,0.04
1349,0.0,0.04
1350,0.0,0.04
1351,0.0,0.04
1352,0.0,0.04
1353,0.0,0.04
1354,0.0,0.04
1355,0.0,0.04
1356,0.0,0.04
1357,0.0,0.04
1358,0.0,0.04
1359,0.0,0.04
1360,0.0,0.04
1361,0.0,0.04
